"id","from_visit","place_id","visit_date","visit_type","session"
53100,53099,197022,1368099348901142,1,0
53101,53100,204196,1368099426952421,1,0
53102,53101,204197,1368099431450812,1,0
53103,53100,204198,1368099480899546,1,0
53104,53103,204199,1368099487213561,1,0
53105,53104,204200,1368099492571059,1,0
53106,53105,197022,1368099541914590,1,0
53107,53106,204201,1368099549652741,1,0
53108,53107,189857,1368099555920439,1,0
53109,0,189822,1368115088581859,2,0
53110,53109,189824,1368115088708080,6,0
53111,53110,189825,1368115088878514,6,0
53112,53111,204175,1368115090611099,1,0
53113,53112,204202,1368115097435177,1,0
53114,0,177774,1368117007250723,2,0
53115,53114,186502,1368117081597986,1,0
53116,53115,204203,1368117081679687,6,0
53117,53116,186502,1368117100602002,1,0
53118,0,204204,1368117106838897,1,0
53119,0,171580,1368119296356213,2,0
53120,53119,172370,1368119410512779,1,0
53121,53120,204205,1368119425271756,1,0
53122,53120,175809,1368119446252364,1,0
53123,53122,175314,1368119461743721,1,0
53124,53123,183911,1368119478226833,1,0
53125,0,204206,1368120963891226,1,0
53126,0,204207,1368121452822840,1,0
53127,53126,204208,1368121453042843,6,0
53128,53127,204209,1368121463283939,1,0
53129,53127,204210,1368121467190184,1,0
53130,0,204211,1368121483898454,1,0
53131,0,204212,1368121577451684,1,0
53132,53131,204213,1368121587435338,1,0
53133,0,204214,1368121612936051,1,0
53134,0,171151,1368124148043059,1,0
53135,0,168196,1368124202044995,2,0
53136,53135,204215,1368124202628507,6,0
53137,0,204216,1368124234049456,1,0
53138,53137,204217,1368124234325212,6,0
53139,0,204218,1368124250064241,1,0
53140,53139,204219,1368124261599520,1,0
53141,53139,204220,1368124268432511,1,0
53142,53140,204221,1368124351592749,1,0
53143,53142,204222,1368124389533026,1,0
53144,53143,204223,1368124415599249,1,0
53145,53144,204224,1368124446003792,1,0
53146,53145,204225,1368124467948062,1,0
53147,53146,204226,1368124472446356,1,0
53148,53147,204227,1368124497840710,1,0
53149,53147,204228,1368124501477541,1,0
53150,53149,204229,1368124576753976,1,0
53151,53148,204230,1368124627652982,1,0
53152,53151,204231,1368124636986713,1,0
53153,53152,204232,1368124640982508,1,0
53154,53153,204233,1368124645026011,1,0
53155,53154,204234,1368124648842165,1,0
53156,53155,204235,1368124689722646,1,0
53157,53149,204228,1368124700680591,1,0
53158,53150,204229,1368124700711557,1,0
53159,0,204236,1368124883096215,1,0
53160,53159,204237,1368124895870112,1,0
53161,53158,204238,1368124990925332,1,0
53162,53141,204220,1368125035360876,1,0
53163,53139,204239,1368125129424143,1,0
53164,0,204240,1368125130390103,1,0
53165,53164,204241,1368125151073391,1,0
53166,0,204242,1368125152816068,1,0
53167,53163,204243,1368125264332502,1,0
53168,53162,204220,1368125330800204,1,0
53169,53168,204220,1368125364845143,1,0
53170,53169,204220,1368125379474324,1,0
53171,53170,204220,1368125410845544,1,0
53172,53167,204244,1368125442786053,1,0
53173,53172,204245,1368125470025241,1,0
53174,53171,204220,1368125494202155,1,0
53175,0,204246,1368125527840875,1,0
53176,0,181390,1368125918128598,2,0
53177,53176,204247,1368125933704877,1,0
53178,0,204248,1368125939893407,1,0
53179,0,204249,1368125945829135,1,0
53180,53179,204250,1368125946042863,6,0
53181,0,204251,1368125965403376,1,0
53182,0,175142,1368126235354629,2,0
53183,53182,204252,1368126248593882,1,0
53184,53183,204253,1368126271083651,1,0
53185,53183,204254,1368126360531558,1,0
53186,53183,204255,1368126374338984,1,0
53187,0,204256,1368126723176837,1,0
53188,53187,204257,1368126723403572,6,0
53189,53188,204258,1368126727359086,1,0
53190,53189,204259,1368126757339541,1,0
53191,53190,204260,1368126806646502,1,0
53192,53191,204261,1368126815410490,1,0
53193,53192,204260,1368126815487587,6,0
53194,53190,204260,1368126843495386,1,0
53195,53194,204261,1368126853448494,1,0
53196,53195,204262,1368126883066174,1,0
53197,53196,204263,1368126883144761,5,0
53198,53197,204258,1368126883744551,5,0
53199,53198,204264,1368126928301339,1,0
53200,0,204265,1368127177947518,1,0
53201,53200,204266,1368127222239272,1,0
53202,53200,204267,1368127235001926,1,0
53203,53200,204268,1368127282384525,1,0
53204,53203,204269,1368127337348959,1,0
53205,53203,204270,1368127358905900,1,0
53206,53205,204271,1368127378739632,1,0
53207,53205,204272,1368127399618861,1,0
53208,53205,204273,1368127409854848,1,0
53209,53205,204274,1368127436554574,1,0
53210,53206,204275,1368127845480568,1,0
53211,53210,204276,1368127846488778,6,0
53212,53211,204277,1368127864913529,1,0
53213,0,168788,1368127878295400,2,0
53214,53213,179260,1368127878549159,1,0
53215,53214,179261,1368127878840170,6,0
53216,53215,204278,1368127879038568,1,0
53217,53216,179263,1368127879242790,1,0
53218,53217,191415,1368127879710975,1,0
53219,0,191416,1368127881788936,1,0
53220,53219,192110,1368127890063078,1,0
53221,53220,192111,1368127890251149,1,0
53222,53221,183096,1368127890678390,1,0
53223,0,183097,1368127903689856,1,0
53224,0,201467,1368127923252685,1,0
53225,53224,176000,1368127924626793,1,0
53226,0,176001,1368127925322432,1,0
53227,53212,204277,1368127944153682,1,0
53228,0,204279,1368127964019625,1,0
53229,53228,204280,1368127965054506,6,0
53230,53209,204281,1368128003107256,1,0
53231,53230,204282,1368128075163559,1,0
53232,53231,204283,1368128105715539,1,0
53233,53232,204274,1368128119027926,1,0
53234,53233,204284,1368128134368458,1,0
53235,53234,204285,1368128171718105,1,0
53236,53235,204286,1368128228074295,1,0
53237,53235,204287,1368128239390675,1,0
53238,53235,204288,1368128255147899,1,0
53239,53235,204289,1368128265022116,1,0
53240,53235,204290,1368128419350249,1,0
53241,53240,204291,1368128434495687,1,0
53242,53240,204292,1368128467859727,1,0
53243,53240,204293,1368128492712896,1,0
53244,53240,204294,1368128505049937,1,0
53245,53240,204295,1368128528391739,1,0
53246,53240,204296,1368128534971743,1,0
53247,53240,204297,1368128567829625,1,0
53248,0,204298,1368129518837733,1,0
53249,53248,204299,1368129519045625,6,0
53250,53249,204300,1368129524379063,1,0
53251,53249,204301,1368129528485143,1,0
53252,53249,204302,1368129532537101,1,0
53253,0,187546,1368129671043822,1,0
53254,53253,190595,1368129731742072,1,0
53255,0,204303,1368129746226068,1,0
53256,53252,204304,1368129801541717,1,0
53257,53256,204305,1368129824138842,1,0
53258,53257,204306,1368129833625543,1,0
53259,53258,204307,1368129841400119,1,0
53260,53259,204308,1368129842853727,5,0
53261,0,204309,1368129928975728,1,0
53262,53261,204310,1368129929287010,6,0
53263,53262,204311,1368129939716064,1,0
53264,53262,204312,1368129951222429,1,0
53265,53262,204313,1368129959565924,1,0
53266,53263,204314,1368130032360982,1,0
53267,53266,204315,1368130032649939,6,0
53268,53264,204316,1368130048686690,1,0
53269,53264,204317,1368130050310147,1,0
53270,53264,204318,1368130053763802,1,0
53271,53270,204319,1368130212383583,1,0
53272,53271,204320,1368130227785477,1,0
53273,53272,204321,1368130241360701,1,0
53274,53265,204322,1368130299217182,1,0
53275,53274,204323,1368130300082832,5,0
53276,53267,204324,1368130508271649,1,0
53277,53263,204325,1368130820908085,1,0
53278,53263,204326,1368130832380161,1,0
53279,0,204327,1368130855967465,1,0
53280,53279,204328,1368130930926372,1,0
53281,0,204329,1368131085676062,2,0
53282,53281,204330,1368131096265069,1,0
53283,53282,204331,1368131105374106,1,0
53284,53283,204332,1368131136577099,1,0
53285,53284,204333,1368131238701297,1,0
53286,53285,204334,1368131684522863,1,0
53287,0,204335,1368131753298257,1,0
53288,53287,204336,1368131753658917,6,0
53289,0,204337,1368131777796829,1,0
53290,53289,204338,1368131778087165,6,0
53291,53290,204339,1368131780890457,1,0
53292,53290,204340,1368131923935746,1,0
53293,0,204341,1368131974489742,1,0
53294,0,204342,1368131989688623,1,0
53295,0,167996,1368214795329291,2,0
53296,53295,167997,1368214795559882,5,0
53297,53296,167998,1368214795860277,6,0
53298,0,204343,1368216968882132,1,0
53299,53298,204344,1368216969231009,6,0
53300,53299,204345,1368216974326215,1,0
53301,0,204303,1368217033426792,1,0
53302,53301,187546,1368217082297590,1,0
53303,53302,187547,1368217158820134,1,0
53304,0,204346,1368217163414008,1,0
53305,0,182936,1368358161511385,2,0
53306,53305,182591,1368358161892110,1,0
53307,53306,182592,1368358162093769,6,0
53308,0,204347,1368358178311412,1,0
53309,53308,204348,1368358178739677,6,0
53310,53309,176291,1368358179255553,6,0
53311,0,176292,1368358181653761,1,0
53312,0,204349,1368358203769312,1,0
53313,0,168196,1368358390596731,2,0
53314,53313,168400,1368358391031482,6,0
53315,53314,168401,1368358391732763,1,0
53316,53315,204350,1368358399876456,1,0
53317,0,168404,1368358422824002,2,0
53318,53317,168405,1368358422949922,1,0
53319,53318,172877,1368358423144117,6,0
53320,53319,204351,1368358423363635,6,0
53321,53320,204352,1368358423554448,6,0
53322,53321,176291,1368358423857659,6,0
53323,0,176292,1368358425425928,1,0
53324,0,204353,1368358428095356,1,0
53325,0,204354,1368358441704220,1,0
53326,0,204355,1368359823498813,1,0
53327,53326,198997,1368359836636854,1,0
53328,0,204356,1368359895822112,1,0
53329,53328,204357,1368359896017040,6,0
53330,53329,204358,1368359907656591,1,0
53331,53330,204359,1368359920685906,1,0
53332,53331,204360,1368359934032640,1,0
53333,53332,204358,1368359942512431,1,0
53334,53333,167837,1368359950095561,1,0
53335,53333,167837,1368359977713241,1,0
53336,53333,204361,1368360011012297,1,0
53337,0,176292,1368360041802026,1,0
53338,0,181117,1368361198709281,1,0
53339,53338,204362,1368361208260642,1,0
53340,53339,204363,1368361208473635,6,0
53341,53340,204364,1368361209388176,6,0
53342,53341,204365,1368361209633168,6,0
53343,53342,176627,1368361210190866,6,0
53344,0,176628,1368361212563047,1,0
53345,0,204366,1368361214189060,1,0
53346,0,204367,1368361228913503,1,0
53347,53346,204368,1368361228942272,1,0
53348,53347,204369,1368361230318215,1,0
53349,53348,204370,1368361230332370,1,0
53350,0,167837,1368361274616501,2,0
53351,53350,204371,1368361281070355,1,0
53352,53351,204372,1368361291948550,1,0
53353,53352,204371,1368361296374478,1,0
53354,53353,204373,1368361302490198,1,0
53355,53354,204374,1368361306054215,1,0
53356,53355,167837,1368361324885879,1,0
53357,53356,204375,1368361350236181,1,0
53358,53357,167847,1368361350266006,1,0
53359,0,179137,1368362033802423,1,0
53360,53359,179138,1368362033882058,6,0
53361,53360,200172,1368362034091811,6,0
53362,53361,204376,1368362034179276,6,0
53363,53362,200174,1368362034262274,6,0
53364,53363,200175,1368362034391452,5,0
53365,0,176628,1368362038030653,1,0
53366,0,204377,1368362039361997,1,0
53367,0,176628,1368362212580603,1,0
53368,0,204366,1368362215048061,1,0
53369,0,204378,1368362250957854,1,0
53370,53369,204379,1368362251177604,6,0
53371,53370,204380,1368362300997753,1,0
53372,53370,204381,1368362313313982,1,0
53373,53372,204382,1368362320045937,1,0
53374,53373,204383,1368362345693300,1,0
53375,0,182936,1368512816908391,2,0
53376,0,182936,1368626451637574,2,0
53377,0,189857,1368626818409672,2,0
53378,53377,189858,1368626818716161,1,0
53379,53378,189857,1368626840236942,1,0
53380,53379,197019,1368626880704130,1,0
53381,53380,204384,1368626895297323,1,0
53382,53381,204385,1368626925756836,1,0
53383,53382,204386,1368626930436237,1,0
53384,0,197019,1368628031252423,1,0
53385,53384,189857,1368628037680591,1,0
53386,53385,197051,1368628045825060,1,0
53387,53386,204387,1368628052615866,1,0
53388,53387,204388,1368628066113580,1,0
53389,53388,195327,1368628074499738,1,0
53390,53389,189857,1368628081845600,1,0
53391,53390,197051,1368628088378569,1,0
53392,53391,204387,1368628093905116,1,0
53393,53392,204389,1368628117201379,1,0
53394,53393,204388,1368628131830130,1,0
53395,53394,204390,1368628134346102,1,0
53396,0,182936,1368697023901965,2,0
53397,53396,182591,1368697024773409,1,0
53398,0,204387,1368714113159551,1,0
53399,53398,204391,1368714113345548,1,0
53400,53399,204387,1368714124979904,1,0
53401,53400,197051,1368714134854202,1,0
53402,53401,204392,1368714141959912,1,0
53403,53402,204393,1368714278084311,1,0
53404,0,184158,1368714795498179,2,0
53405,53404,184159,1368714796762398,5,0
53406,53405,202273,1368714804040449,1,0
53407,53406,202274,1368714804950437,5,0
53408,53407,202275,1368714806024599,5,0
53409,53408,202274,1368714836506566,1,0
53410,53409,202276,1368715004913835,1,0
53411,53410,204394,1368715018532481,1,0
53412,53411,184165,1368715141097137,1,0
53413,0,204395,1368715160654445,2,0
53414,53413,204396,1368715162136987,6,0
53415,53414,204397,1368715164745961,1,0
53416,53415,204398,1368715171859045,1,0
53417,53415,204399,1368715177119146,1,0
53418,0,182569,1368715362033936,2,0
53419,0,204393,1368715529191423,1,0
53420,53419,204400,1368715542492035,1,0
53421,53420,204401,1368715544989832,1,0
53422,0,204402,1368721297707999,1,0
53423,53422,204401,1368721305944559,1,0
53424,53423,197051,1368721326031286,1,0
53425,53424,204387,1368721334241699,1,0
53426,53425,204403,1368721338318993,1,0
53427,53426,204404,1368721346615699,1,0
53428,53427,197051,1368721442757025,1,0
53429,53428,204405,1368721456817410,1,0
53430,53429,197051,1368721466818360,1,0
53431,0,204406,1368770431143659,1,0
53432,53431,197051,1368770438778079,1,0
53433,53432,204387,1368770445863861,1,0
53434,53433,204403,1368770451114075,1,0
53435,53434,204404,1368770453173467,1,0
53436,53435,197051,1368770494603181,1,0
53437,53436,197022,1368770497433524,1,0
53438,53437,204201,1368770502116863,1,0
53439,53438,204407,1368770506085493,1,0
53440,53439,204408,1368770514067241,1,0
53441,53440,204201,1368771087989682,1,0
53442,53441,204409,1368771291703254,1,0
53443,53442,197022,1368771307315050,1,0
53444,53443,204410,1368771425179643,1,0
53445,53444,204411,1368771428549742,1,0
53446,53445,204412,1368771540864425,1,0
53447,53445,197022,1368771562729355,1,0
53448,53447,204201,1368771568466658,1,0
53449,53448,204413,1368771577236718,1,0
53450,53449,204414,1368771592205615,1,0
53451,53450,204415,1368771594822764,1,0
53452,0,189857,1368772560944921,1,0
53453,0,204416,1368774743258493,1,0
53454,53453,189857,1368774755872977,1,0
53455,53454,197022,1368774758841519,1,0
53456,53455,204201,1368774763868311,1,0
53457,53456,204414,1368774767053058,1,0
53458,53457,204417,1368774781506623,1,0
53459,53458,204418,1368774784777471,1,0
53460,53459,204414,1368774860017216,1,0
53461,53460,189857,1368774892658354,1,0
53462,53461,197051,1368774895320461,1,0
53463,53462,204387,1368774900957075,1,0
53464,53463,204403,1368774904860655,1,0
53465,53464,204404,1368774908516995,1,0
53466,0,168197,1368819503610282,2,0
53467,53466,168682,1368819504072636,6,0
53468,53467,168683,1368819508836941,1,0
53469,53468,168197,1368819516969161,1,0
53470,53469,199892,1368819517321476,6,0
53471,53470,194572,1368819525316961,1,0
53472,0,184158,1368819554957019,2,0
53473,53472,184159,1368819555123763,5,0
53474,53473,202273,1368819576726492,1,0
53475,53474,202274,1368819576889844,5,0
53476,53475,202275,1368819577108133,5,0
53477,53476,202274,1368819592368152,1,0
53478,0,175980,1368819594506158,2,0
53479,53478,204419,1368819595133408,1,0
53480,53479,204420,1368819649799745,1,0
53481,53480,204421,1368819650123061,6,0
53482,53481,204422,1368819650584013,6,0
53483,53482,204423,1368819651358477,1,0
53484,53483,175980,1368819652027350,1,0
53485,53484,181488,1368819653099315,1,0
53486,0,181492,1368819656690179,1,0
53487,0,201467,1368819663489147,1,0
53488,53487,176000,1368819665411410,1,0
53489,0,176001,1368819666857611,1,0
53490,0,167837,1368819740309093,2,0
53491,53490,184254,1368819740494119,6,0
53492,53491,184255,1368819740787576,6,0
53493,53492,204424,1368819748404314,1,0
53494,53493,204425,1368819755128145,1,0
53495,53494,204426,1368819755464519,6,0
53496,53495,204427,1368819755650887,6,0
53497,53496,204428,1368819755815554,6,0
53498,53497,184301,1368819756159590,6,0
53499,53498,204429,1368819803957484,1,0
53500,53499,204430,1368819804168276,6,0
53501,53500,204431,1368819804267867,6,0
53502,53501,204432,1368819804757117,6,0
53503,53502,184301,1368819903847218,1,0
53504,53503,199171,1368819916695825,1,0
53505,53504,204433,1368819922672121,1,0
53506,0,177770,1368820106154641,2,0
53507,0,171580,1368820142967325,2,0
53508,53507,172370,1368820168318468,1,0
53509,53508,204434,1368820194484734,1,0
53510,53509,171580,1368820224366757,1,0
53511,53505,184301,1368820262773370,1,0
53512,53511,184305,1368820272000270,1,0
53513,0,204435,1368820347086737,1,0
53514,53513,204436,1368820347738665,6,0
53515,53514,204437,1368820382626132,1,0
53516,53515,204438,1368820404586890,1,0
53517,53516,204439,1368820408363332,1,0
53518,53517,204440,1368820411923030,1,0
53519,53518,204441,1368820666048495,1,0
53520,0,184301,1368872113007462,1,0
53521,0,204442,1368872119632616,1,0
53522,53521,204443,1368872120299600,1,0
53523,53520,184340,1368872206369788,1,0
53524,0,184108,1368872511697029,2,0
53525,53524,204444,1368872525146034,1,0
53526,53525,204445,1368872525384632,6,0
53527,53526,204446,1368872528454210,1,0
53528,53527,204447,1368872543349861,1,0
53529,53528,204448,1368872543630842,6,0
53530,53529,204449,1368872544238772,6,0
53531,53530,184108,1368872545092421,6,0
53532,53531,204450,1368872564392547,1,0
53533,53532,192344,1368872568215563,1,0
53534,53533,191267,1368872588272332,1,0
53535,53534,204451,1368872602464161,1,0
53536,53534,204452,1368872669113812,1,0
53537,53536,204453,1368873326519497,1,0
53538,0,204454,1368873816611579,1,0
53539,53538,204455,1368873816825907,6,0
53540,53539,204456,1368873838594297,1,0
53541,53539,204457,1368873847605524,1,0
53542,0,204458,1368873852367000,1,0
53543,0,204459,1368873862497262,1,0
53544,0,204460,1368873875650442,1,0
53545,0,204461,1368874030091314,1,0
53546,53545,204462,1368874043904625,1,0
53547,0,168337,1368874096692962,1,0
53548,53547,168338,1368874096864758,5,0
53549,53548,168339,1368874097424330,6,0
53550,53549,173757,1368874097825660,6,0
53551,53550,176216,1368874097985365,6,0
53552,53551,176217,1368874098997520,6,0
53553,53552,204463,1368874099359474,6,0
53554,53553,204464,1368874099718089,6,0
53555,53554,204465,1368874100230338,6,0
53556,53555,176291,1368874101968794,6,0
53557,0,176292,1368874106819847,1,0
53558,0,204466,1368874109468622,1,0
53559,0,167994,1368874118712259,2,0
53560,0,204467,1368874131079378,1,0
53561,0,204468,1368874143029299,1,0
53562,0,204469,1368874151377629,1,0
53563,0,204467,1368874170097268,1,0
53564,0,204470,1368874182524420,1,0
53565,0,204468,1368874189639641,1,0
53566,0,204471,1368874217558498,1,0
53567,0,199235,1368874251675595,1,0
53568,53559,204472,1368874254849923,1,0
53569,53568,204473,1368874280128137,1,0
53570,0,204474,1368874325201467,1,0
53571,53570,204475,1368874325426102,6,0
53572,53571,204476,1368874338196827,1,0
53573,53572,204477,1368874362091372,1,0
53574,0,204478,1368874397874117,1,0
53575,53574,204479,1368874398159700,6,0
53576,53575,204480,1368874423503626,1,0
53577,0,182559,1368874447453061,2,0
53578,53577,204481,1368874468710835,1,0
53579,53578,204482,1368874468966861,5,0
53580,53579,204483,1368874498153870,1,0
53581,53579,204484,1368874513132895,1,0
53582,53579,204485,1368874740906108,1,0
53583,53582,204486,1368874742230242,1,0
53584,53583,204487,1368874802450494,1,0
53585,53584,204488,1368874863700770,1,0
53586,0,204489,1368874890221284,1,0
53587,53586,204490,1368874891456736,6,0
53588,0,204491,1368874900714178,1,0
53589,53588,204492,1368874900977067,6,0
53590,53589,204493,1368874920816969,1,0
53591,53589,204494,1368874928793488,1,0
53592,53589,204495,1368874937665769,1,0
53593,53589,204496,1368874945842439,1,0
53594,53591,204497,1368874991067208,1,0
53595,53591,204498,1368874993319755,1,0
53596,53595,204499,1368875003332397,1,0
53597,53593,204500,1368875164989035,1,0
53598,0,204501,1368875174545452,1,0
53599,53598,204502,1368875263708235,1,0
53600,53599,204503,1368875268855879,1,0
53601,53600,204504,1368875269334971,5,0
53602,53601,204505,1368875275282605,1,0
53603,53602,204506,1368875275868593,5,0
53604,53603,204507,1368875282737021,1,0
53605,53604,204508,1368875283264004,5,0
53606,53605,204509,1368875292454934,1,0
53607,53606,204510,1368875292948378,5,0
53608,53607,204511,1368875312220961,1,0
53609,53608,204512,1368875326932594,1,0
53610,53608,204513,1368875336643634,1,0
53611,53608,204514,1368875345705602,1,0
53612,0,204515,1368875354877941,1,0
53613,53609,204516,1368875485177526,1,0
53614,53610,204517,1368875537811955,1,0
53615,53614,204518,1368875547366986,1,0
53616,53615,204519,1368875547501588,5,0
53617,53614,204520,1368875551734411,1,0
53618,0,204521,1368875591367861,1,0
53619,0,204522,1368875596445263,1,0
53620,0,204523,1368875597039027,1,0
53621,53596,204524,1368875636562939,1,0
53622,53621,204525,1368875641208098,1,0
53623,0,204526,1369034573440971,1,0
53624,0,196747,1369034589312542,1,0
53625,0,196875,1369034590480092,1,0
53626,53625,204527,1369034659856463,1,0
53627,53626,204528,1369034659990353,5,0
53628,0,201261,1369034668055732,1,0
53629,0,202017,1369034682978225,1,0
53630,0,197080,1369034686451773,1,0
53631,0,200670,1369034710074790,1,0
53632,0,197084,1369034778053234,1,0
53633,53632,204529,1369034798635611,1,0
53634,53627,204530,1369034801246317,1,0
53635,53632,204531,1369035041985298,1,0
53636,53632,204532,1369035121408537,1,0
53637,0,196875,1369035127416730,1,0
53638,0,204533,1369035216959197,2,0
53639,0,204534,1369035530905292,1,0
53640,53639,204535,1369035531195084,6,0
53641,53640,204536,1369035537187204,1,0
53642,53640,204537,1369035547425907,1,0
53643,53642,204538,1369035661541991,1,0
53644,53643,204539,1369035675347690,1,0
53645,0,196747,1369080088616216,1,0
53646,0,196875,1369080090226280,1,0
53647,0,201260,1369080099579662,1,0
53648,0,201261,1369080130045751,1,0
53649,0,200671,1369080160332967,1,0
53650,53649,204540,1369080243240954,1,0
53651,0,197084,1369080284715137,1,0
53652,53651,204541,1369080380455137,1,0
53653,53651,204542,1369080401114996,1,0
53654,53651,204543,1369080429914447,1,0
53655,53651,204544,1369080607573523,1,0
53656,0,200670,1369080617730779,1,0
53657,0,202017,1369080685157479,1,0
53658,0,197080,1369080689974618,1,0
53659,53658,204545,1369080701445561,1,0
53660,53658,204546,1369080735012350,1,0
53661,53658,204547,1369080749995044,1,0
53662,53661,204548,1369080832187964,1,0
53663,53655,204549,1369081126034432,1,0
53664,53663,204550,1369081188655868,1,0
53665,0,204551,1369082130122639,1,0
53666,0,181940,1369120747466006,2,0
53667,0,204552,1369120956723682,1,0
53668,53667,204553,1369120957069339,6,0
53669,53668,204554,1369120962528241,1,0
53670,53669,204555,1369120973213020,1,0
53671,53670,204556,1369120996412190,1,0
53672,53671,204555,1369121001706436,1,0
53673,53672,204557,1369121008283213,1,0
53674,53673,204558,1369121028114356,1,0
53675,53674,204559,1369121030260992,1,0
53676,53675,204560,1369121031443913,1,0
53677,53676,204561,1369121036984526,1,0
53678,53677,204562,1369121039197316,1,0
53679,53678,204557,1369121052016510,1,0
53680,53679,204563,1369121059812521,1,0
53681,53679,204564,1369121064705095,1,0
53682,53679,204565,1369121071216197,1,0
53683,53682,204566,1369121074853078,1,0
53684,53683,204567,1369121076026095,1,0
53685,53684,204568,1369121078518280,1,0
53686,53685,204569,1369121079935894,1,0
53687,53686,204570,1369121085727905,1,0
53688,53685,204557,1369121095837699,1,0
53689,53688,204558,1369121103736464,1,0
53690,53689,204557,1369121107600380,1,0
53691,53690,204571,1369121110012993,1,0
53692,53691,204557,1369121116559970,1,0
53693,53692,204572,1369121129105543,1,0
53694,53693,204573,1369121132547381,1,0
53695,53694,204572,1369121136773521,1,0
53696,53695,204574,1369121138370344,1,0
53697,53696,204572,1369121141483202,1,0
53698,53697,204573,1369121143834520,1,0
53699,53698,204575,1369121146497025,1,0
53700,53698,204557,1369121261538464,1,0
53701,53700,204576,1369121265989212,1,0
53702,53700,204577,1369121276476176,1,0
53703,53702,204578,1369121278760960,1,0
53704,53702,204579,1369121284568003,1,0
53705,53704,204580,1369121289781734,1,0
53706,53700,204577,1369121407198162,1,0
53707,53706,204578,1369121409048085,1,0
53708,53707,204581,1369121422927124,1,0
53709,53707,204582,1369121443025720,1,0
53710,53700,204571,1369121464552609,1,0
53711,53710,204583,1369121466804620,1,0
53712,53711,204584,1369121468495400,1,0
53713,53712,204585,1369121472672002,1,0
53714,53713,204586,1369121485945269,1,0
53715,53713,204587,1369121560491531,1,0
53716,53713,204588,1369121608935481,1,0
53717,53713,204589,1369121644660483,1,0
53718,0,204590,1369122158224579,1,0
53719,53718,204591,1369122158444510,6,0
53720,53719,204592,1369122163767449,1,0
53721,53720,204593,1369122205241640,1,0
53722,53721,204594,1369122224030451,1,0
53723,53721,204595,1369122237234425,1,0
53724,0,204596,1369122571602581,1,0
53725,53724,204597,1369122571808702,6,0
53726,53725,204598,1369122577449363,1,0
53727,53726,204599,1369122577770736,6,0
53728,53725,204600,1369122580601005,1,0
53729,53725,204601,1369122596169816,1,0
53730,0,189822,1369124297159981,2,0
53731,53730,189823,1369124297387458,6,0
53732,0,189857,1369124300000167,2,0
53733,0,204602,1369124443559091,1,0
53734,0,204602,1369124446949851,1,0
53735,53734,189923,1369124464044382,1,0
53736,53735,189857,1369124464491905,6,0
53737,53736,197052,1369124470207605,1,0
53738,53737,197051,1369124473875511,1,0
53739,53738,204387,1369124483467719,1,0
53740,53739,189857,1369124496262096,1,0
53741,53740,197022,1369124502197269,1,0
53742,0,189821,1369125204084121,1,0
53743,53742,189822,1369125204267582,6,0
53744,53743,189824,1369125204467266,6,0
53745,53744,189825,1369125204697725,6,0
53746,53745,194837,1369125208601369,1,0
53747,53741,204188,1369125214034200,1,0
53748,53747,204603,1369125223664367,1,0
53749,53748,204604,1369125229829067,1,0
53750,53749,189857,1369125275509183,1,0
53751,53750,204605,1369125292276714,1,0
53752,53751,204606,1369125334903048,1,0
53753,53752,189857,1369125340610007,1,0
53754,53746,204607,1369125354386464,1,0
53755,53754,196774,1369125360656862,1,0
53756,53755,204608,1369125361076705,1,0
53757,53756,204607,1369125377770287,1,0
53758,53757,204609,1369125385050732,1,0
53759,53758,204610,1369125410636601,1,0
53760,53759,204611,1369125480083032,1,0
53761,53760,204612,1369125545606901,1,0
53762,53761,204613,1369125552279563,1,0
53763,0,185070,1369125602069691,2,0
53764,53763,204614,1369125602708295,6,0
53765,53764,204615,1369125618379701,1,0
53766,53764,204616,1369125623278435,1,0
53767,53764,204617,1369125701980904,1,0
53768,0,204618,1369125749570258,2,0
53769,53768,204619,1369125764750023,1,0
53770,53762,204620,1369125962827960,1,0
53771,53770,204621,1369125976928951,1,0
53772,53771,204620,1369126062550391,1,0
53773,53772,189824,1369126086142142,1,0
53774,53773,189825,1369126086394206,6,0
53775,53774,204612,1369126087198066,1,0
53776,53775,204622,1369126105806309,1,0
53777,0,197013,1369127297926196,1,0
53778,0,204623,1369127309279559,1,0
53779,53778,204624,1369127319970312,1,0
53780,0,204625,1369127336678606,1,0
53781,53779,204626,1369127361899713,1,0
53782,53781,204624,1369127487579381,1,0
53783,0,204627,1369127536907470,1,0
53784,0,196774,1369127641470720,1,0
53785,53784,204608,1369127641765533,1,0
53786,53785,194828,1369127646548455,1,0
53787,53786,204608,1369127707712355,1,0
53788,53787,204628,1369127708037446,1,0
53789,53788,204608,1369127711830100,1,0
53790,53789,194828,1369128317654793,1,0
53791,53790,204622,1369128326015880,1,0
53792,53791,204629,1369128374391092,1,0
53793,53792,204630,1369128391068808,1,0
53794,53793,204631,1369128403077845,7,0
53795,0,204632,1369128423789765,2,0
53796,53795,204633,1369128427549867,1,0
53797,53796,204634,1369128469648118,1,0
53798,53797,204635,1369128479356329,7,0
53799,0,204636,1369128617364781,1,0
53800,53799,204637,1369128623966255,1,0
53801,0,204638,1369128703679438,1,0
53802,53801,204637,1369128703772327,1,0
53803,0,204639,1369129034553008,8,0
53804,0,204640,1369129654637106,1,0
53805,0,204638,1369130260432718,1,0
